Time,Run 1
1959.8,1
1960,2
1960.2,2
1960.4,1
1960.6,0
1960.8,1
1961,2
1961.2,0
1961.4,5
1961.6,2
1961.8,2
1962,5
1962.2,1
1962.4,2
1962.6,1
1962.8,3
1963,1
1963.2,2
1963.4,2
1963.6,1
1963.8,1
1964,1
1964.2,1
1964.4,3
1964.6,2
1964.8,3
1965,3
1965.2,4
1965.4,1
1965.6,2
1965.8,1
1966,3
1966.2,0
1966.4,0
1966.6,1
1966.8,0
1967,0
1967.2,2
1967.4,3
1967.6,1
1967.8,2
1968,0
1968.2,2
1968.4,2
1968.6,1
1968.8,2
1969,1
1969.2,1
1969.4,4
1969.6,5
1969.8,2
1970,2
1970.2,0
1970.4,3
1970.6,1
1970.8,1
1971,4
1971.2,3
1971.4,2
1971.6,3
1971.8,2
1972,0
1972.2,5
1972.4,3
1972.6,1
1972.8,4
1973,3
1973.2,2
1973.4,4
1973.6,1
1973.8,2
1974,4
1974.2,1
1974.4,1
1974.6,0
1974.8,1
1975,1
1975.2,2
1975.4,0
1975.6,4
1975.8,1
1976,2
1976.2,3
1976.4,2
1976.6,3
1976.8,1
1977,1
1977.2,1
1977.4,1
1977.6,2
1977.8,3
1978,2
1978.2,5
1978.4,1
1978.6,2
1978.8,1
1979,3
1979.2,1
1979.4,1
1979.6,1
1979.8,2
1980,1
1980.2,1
1980.4,0
1980.6,0
1980.8,1
1981,0
1981.2,3
1981.4,2
1981.6,0
1981.8,3
1982,2
1982.2,0
1982.4,0
1982.6,3
1982.8,3
1983,3
1983.2,2
1983.4,2
1983.6,3
1983.8,0
1984,0
1984.2,2
1984.4,0
1984.6,4
1984.8,3
1985,3
1985.2,1
1985.4,5
1985.6,0
1985.8,2
1986,3
1986.2,1
1986.4,3
1986.6,4
1986.8,1
1987,3
1987.2,2
1987.4,3
1987.6,4
1987.8,2
1988,2
1988.2,4
1988.4,4
1988.6,2
1988.8,2
1989,0
1989.2,1
1989.4,1
1989.6,3
1989.8,1
1990,3
1990.2,1
1990.4,3
1990.6,0
1990.8,4
1991,0
1991.2,1
1991.4,2
1991.6,2
1991.8,0
1992,1
1992.2,4
1992.4,1
1992.6,4
1992.8,2
1993,0
1993.2,2
1993.4,1
1993.6,2
1993.8,2
1994,3
1994.2,0
1994.4,3
1994.6,2
1994.8,2
1995,0
1995.2,0
1995.4,2
1995.6,3
1995.8,2
1996,2
1996.2,1
1996.4,0
1996.6,1
1996.8,1
1997,2
1997.2,3
1997.4,4
1997.6,2
1997.8,0
1998,5
1998.2,2
1998.4,0
1998.6,0
1998.8,4
1999,1
1999.2,2
1999.4,1
1999.6,3
1999.8,0
2000,2
2000.2,0
2000.4,2
2000.6,1
2000.8,2
2001,5
2001.2,3
2001.4,1
2001.6,4
2001.8,2
2002,2
2002.2,0
2002.4,1
2002.6,5
2002.8,3
2003,4
2003.2,0
2003.4,1
2003.6,3
2003.8,0
2004,3
2004.2,3
2004.4,1
2004.6,0
2004.8,0
2005,1
2005.2,0
2005.4,4
2005.6,2
2005.8,4
2006,2
2006.2,3
2006.4,1
2006.6,1
2006.8,8
2007,2
2007.2,2
2007.4,4
2007.6,2
2007.8,1
2008,0
2008.2,2
2008.4,1
2008.6,5
2008.8,1
2009,1
2009.2,3
2009.4,4
2009.6,0
2009.8,2
2010,0
2010.2,2
2010.4,1
2010.6,4
2010.8,1
2011,0
2011.2,5
2011.4,3
2011.6,2
2011.8,3
2012,1
2012.2,0
2012.4,3
2012.6,1
2012.8,3
2013,1
2013.2,0
2013.4,1
2013.6,4
2013.8,0
2014,1
2014.2,2
2014.4,4
2014.6,1
2014.8,1
2015,0
2015.2,0
2015.4,4
2015.6,1
2015.8,3
2016,1
2016.2,2
2016.4,2
2016.6,1
2016.8,1
2017,6
2017.2,1
2017.4,3
2017.6,2
2017.8,1
2018,1
2018.2,2
2018.4,2
2018.6,0
2018.8,0
2019,4
2019.2,5
2019.4,1
2019.6,4
2019.8,0
2020,0
2020.2,2
2020.4,3
2020.6,1
2020.8,1
2021,4
2021.2,4
2021.4,1
2021.6,1
2021.8,0
2022,2
2022.2,4
2022.4,6
2022.6,2
2022.8,1
2023,2
2023.2,2
2023.4,1
2023.6,2
2023.8,1
2024,1
2024.2,1
2024.4,0
2024.6,2
2024.8,1
2025,0
2025.2,1
2025.4,3
2025.6,2
2025.8,1
2026,1
2026.2,0
2026.4,1
2026.6,4
2026.8,2
2027,2
2027.2,0
2027.4,1
2027.6,3
2027.8,1
2028,4
2028.2,1
2028.4,2
2028.6,1
2028.8,0
2029,1
2029.2,0
2029.4,1
2029.6,2
2029.8,0
2030,2
2030.2,0
2030.4,0
2030.6,2
2030.8,0
2031,2
2031.2,3
2031.4,1
2031.6,1
2031.8,2
2032,3
2032.2,2
2032.4,4
2032.6,2
2032.8,3
2033,4
2033.2,3
2033.4,1
2033.6,2
2033.8,3
2034,1
2034.2,2
2034.4,2
2034.6,1
2034.8,1
2035,1
2035.2,3
2035.4,4
2035.6,3
2035.8,0
2036,0
2036.2,6
2036.4,2
2036.6,2
2036.8,1
2037,0
2037.2,3
2037.4,1
2037.6,2
2037.8,1
2038,1
2038.2,3
2038.4,3
2038.6,1
2038.8,1
2039,0
2039.2,2
2039.4,0
2039.6,1
2039.8,0
2040,0
2040.2,2
2040.4,0
2040.6,1
2040.8,2
2041,0
2041.2,1
2041.4,2
2041.6,1
2041.8,2
2042,2
2042.2,4
2042.4,0
2042.6,2
2042.8,1
2043,2
2043.2,0
2043.4,1
2043.6,0
2043.8,0
2044,0
2044.2,2
2044.4,3
2044.6,0
2044.8,3
2045,3
2045.2,4
2045.4,3
2045.6,0
2045.8,2
2046,1
2046.2,0
2046.4,0
2046.6,0
2046.8,5
2047,1
2047.2,4
2047.4,1
2047.6,8
2047.8,1
2048,5
2048.2,3
2048.4,1
2048.6,3
2048.8,4
2049,3
2049.2,1
2049.4,3
2049.6,2
2049.8,3
2050,3
2050.2,1
2050.4,1
2050.6,1
2050.8,1
2051,1
2051.2,1
2051.4,1
2051.6,1
2051.8,1
2052,0
2052.2,1
2052.4,3
2052.6,3
2052.8,4
2053,1
2053.2,2
2053.4,2
2053.6,4
2053.8,1
2054,4
2054.2,0
2054.4,1
2054.6,3
2054.8,3
2055,1
2055.2,2
2055.4,1
2055.6,0
2055.8,6
2056,3
2056.2,3
2056.4,4
2056.6,3
2056.8,4
2057,3
2057.2,3
2057.4,1
2057.6,2
2057.8,0
2058,6
2058.2,1
2058.4,2
2058.6,6
2058.8,1
2059,2
2059.2,1
2059.4,0
2059.6,0
2059.8,3
2060,2
2060.2,1
2060.4,0
2060.6,4
2060.8,2
2061,1
2061.2,2
2061.4,3
2061.6,1
2061.8,2
2062,0
2062.2,1
2062.4,3
2062.6,3
2062.8,1
2063,4
2063.2,3
2063.4,0
2063.6,2
2063.8,4
2064,1
2064.2,1
2064.4,1
2064.6,1
2064.8,1
2065,3
2065.2,0
2065.4,1
2065.6,3
2065.8,3
2066,2
2066.2,1
2066.4,2
2066.6,0
2066.8,2
2067,3
2067.2,1
2067.4,1
2067.6,6
2067.8,2
2068,4
2068.2,2
2068.4,1
2068.6,1
2068.8,3
2069,1
2069.2,2
2069.4,2
2069.6,1
2069.8,2
2070,0
2070.2,2
2070.4,3
2070.6,1
2070.8,1
2071,0
2071.2,7
2071.4,2
2071.6,4
2071.8,4
2072,0
2072.2,1
2072.4,4
2072.6,3
2072.8,0
2073,0
2073.2,2
2073.4,1
2073.6,2
2073.8,4
2074,0
2074.2,3
2074.4,3
2074.6,2
2074.8,2
2075,0
2075.2,2
2075.4,2
2075.6,3
2075.8,1
2076,2
2076.2,3
2076.4,1
2076.6,2
2076.8,6
2077,1
2077.2,2
2077.4,1
2077.6,1
2077.8,1
2078,5
2078.2,0
2078.4,1
2078.6,4
2078.8,2
2079,1
2079.2,1
2079.4,3
2079.6,2
2079.8,1
2080,3
2080.2,0
2080.4,3
2080.6,0
2080.8,1
2081,4
2081.2,0
2081.4,2
2081.6,0
2081.8,3
2082,1
2082.2,2
2082.4,2
2082.6,2
2082.8,2
2083,0
2083.2,1
2083.4,0
2083.6,2
2083.8,5
2084,1
2084.2,2
2084.4,3
2084.6,2
2084.8,1
2085,1
2085.2,2
2085.4,2
2085.6,2
2085.8,3
2086,4
2086.2,1
2086.4,3
2086.6,5
2086.8,3
2087,0
2087.2,0
2087.4,1
2087.6,3
2087.8,0
2088,1
2088.2,3
2088.4,1
2088.6,5
2088.8,2
2089,3
2089.2,5
2089.4,3
2089.6,4
2089.8,3
2090,0
2090.2,4
2090.4,1
2090.6,2
2090.8,2
2091,0
2091.2,0
2091.4,1
2091.6,2
2091.8,0
2092,2
2092.2,1
2092.4,2
2092.6,3
2092.8,2
2093,3
2093.2,3
2093.4,1
2093.6,1
2093.8,3
2094,2
2094.2,1
2094.4,0
2094.6,1
2094.8,1
2095,1
2095.2,1
2095.4,1
2095.6,3
2095.8,6
2096,3
2096.2,4
2096.4,2
2096.6,2
2096.8,1
2097,2
2097.2,1
2097.4,1
2097.6,1
2097.8,2
2098,2
2098.2,8
2098.4,3
2098.6,3
2098.8,0
2099,3
2099.2,1
2099.4,1
2099.6,1
2099.8,2
2100,3
2100.2,2
2100.4,0
2100.6,2
2100.8,2
2101,2
2101.2,0
2101.4,2
2101.6,2
2101.8,4
2102,1
2102.2,2
2102.4,1
2102.6,2
2102.8,4
2103,0
2103.2,0
2103.4,3
2103.6,3
2103.8,0
2104,2
2104.2,3
2104.4,3
2104.6,1
2104.8,2
2105,0
2105.2,2
2105.4,2
2105.6,3
2105.8,0
2106,1
2106.2,2
2106.4,1
2106.6,1
2106.8,5
2107,0
2107.2,1
2107.4,2
2107.6,2
2107.8,3
2108,1
2108.2,0
2108.4,1
2108.6,3
2108.8,3
2109,3
2109.2,2
2109.4,2
2109.6,2
2109.8,1
2110,3
2110.2,2
2110.4,0
2110.6,2
2110.8,1
2111,3
2111.2,5
2111.4,1
2111.6,2
2111.8,1
2112,0
2112.2,0
2112.4,1
2112.6,1
2112.8,3
2113,3
2113.2,0
2113.4,2
2113.6,2
2113.8,2
2114,2
2114.2,4
2114.4,1
2114.6,2
2114.8,2
2115,2
2115.2,1
2115.4,1
2115.6,3
2115.8,0
2116,3
2116.2,0
2116.4,2
2116.6,2
2116.8,2
2117,1
2117.2,1
2117.4,5
2117.6,2
2117.8,2
2118,1
2118.2,1
2118.4,0
2118.6,3
2118.8,2
2119,4
2119.2,0
2119.4,2
2119.6,2
2119.8,2
2120,3
2120.2,0
2120.4,4
2120.6,1
2120.8,0
2121,4
2121.2,3
2121.4,2
2121.6,2
2121.8,0
2122,2
2122.2,6
2122.4,0
2122.6,2
2122.8,2
2123,2
2123.2,2
2123.4,1
2123.6,3
2123.8,2
2124,0
2124.2,5
2124.4,3
2124.6,3
2124.8,1
2125,3
2125.2,5
2125.4,3
2125.6,1
2125.8,5
2126,1
2126.2,2
2126.4,4
2126.6,0
2126.8,3
2127,4
2127.2,3
2127.4,2
2127.6,1
2127.8,2
2128,1
2128.2,2
2128.4,0
2128.6,1
2128.8,2
2129,1
2129.2,2
2129.4,0
2129.6,2
2129.8,2
2130,3
2130.2,3
2130.4,1
2130.6,1
2130.8,3
2131,1
2131.2,1
2131.4,2
2131.6,0
2131.8,5
2132,0
2132.2,1
2132.4,1
2132.6,0
2132.8,3
2133,0
2133.2,3
2133.4,1
2133.6,2
2133.8,2
2134,4
2134.2,3
2134.4,2
2134.6,2
2134.8,6
2135,4
2135.2,2
2135.4,0
2135.6,7
2135.8,3
2136,2
2136.2,4
2136.4,1
2136.6,0
2136.8,1
2137,1
2137.2,0
2137.4,2
2137.6,1
2137.8,1
2138,2
2138.2,0
2138.4,3
2138.6,2
2138.8,2
2139,2
2139.2,4
2139.4,1
2139.6,4
2139.8,2
2140,1
2140.2,1
2140.4,2
2140.6,1
2140.8,2
2141,1
2141.2,2
2141.4,2
2141.6,0
2141.8,1
2142,3
2142.2,2
2142.4,2
2142.6,2
2142.8,1
2143,4
2143.2,1
2143.4,5
2143.6,1
2143.8,8
2144,5
2144.2,1
2144.4,0
2144.6,0
2144.8,0
2145,2
2145.2,4
2145.4,1
2145.6,3
2145.8,1
2146,2
2146.2,1
2146.4,2
2146.6,1
2146.8,3
2147,2
2147.2,1
2147.4,1
2147.6,2
2147.8,1
2148,2
2148.2,1
2148.4,1
2148.6,1
2148.8,3
2149,0
2149.2,2
2149.4,0
2149.6,1
2149.8,1
2150,4
2150.2,2
2150.4,2
2150.6,1
2150.8,0
2151,0
2151.2,2
2151.4,3
2151.6,0
2151.8,1
2152,2
2152.2,1
2152.4,2
2152.6,2
2152.8,0
2153,4
2153.2,3
2153.4,2
2153.6,1
2153.8,2
2154,2
2154.2,5
2154.4,3
2154.6,0
2154.8,0
2155,1
2155.2,3
2155.4,2
2155.6,0
2155.8,3
2156,2
2156.2,2
2156.4,1
2156.6,0
2156.8,2
2157,3
2157.2,2
2157.4,2
2157.6,2
2157.8,3
2158,4
2158.2,3
2158.4,1
2158.6,2
2158.8,4
2159,0
2159.2,2
2159.4,3
2159.6,3
2159.8,4
2160,3
2160.2,2
2160.4,1
2160.6,2
2160.8,2
2161,1
2161.2,2
2161.4,1
2161.6,3
2161.8,4
2162,2
2162.2,2
2162.4,2
2162.6,1
2162.8,2
2163,2
2163.2,5
2163.4,0
2163.6,2
2163.8,3
2164,3
2164.2,0
2164.4,4
2164.6,2
2164.8,0
2165,3
2165.2,3
2165.4,2
2165.6,1
2165.8,2
2166,2
2166.2,2
2166.4,4
2166.6,0
2166.8,1
2167,3
2167.2,3
2167.4,0
2167.6,3
2167.8,6
2168,2
2168.2,4
2168.4,2
2168.6,1
2168.8,4
2169,1
2169.2,5
2169.4,1
2169.6,3
2169.8,2
2170,5
2170.2,0
2170.4,2
2170.6,5
2170.8,1
2171,3
2171.2,5
2171.4,0
2171.6,1
2171.8,4
2172,5
2172.2,0
2172.4,3
2172.6,1
2172.8,5
2173,1
2173.2,2
2173.4,4
2173.6,3
2173.8,2
2174,2
2174.2,1
2174.4,0
2174.6,2
2174.8,2
2175,0
2175.2,2
2175.4,2
2175.6,2
2175.8,4
2176,2
2176.2,1
2176.4,1
2176.6,1
2176.8,3
2177,4
2177.2,2
2177.4,2
2177.6,1
2177.8,2
2178,3
2178.2,0
2178.4,4
2178.6,1
2178.8,1
2179,2
2179.2,2
2179.4,3
2179.6,2
2179.8,2
2180,1
2180.2,4
2180.4,0
2180.6,3
2180.8,3
2181,0
2181.2,2
2181.4,0
2181.6,3
2181.8,1
2182,2
2182.2,1
2182.4,4
2182.6,6
2182.8,1
2183,0
2183.2,3
2183.4,0
2183.6,0
2183.8,3
2184,0
2184.2,2
2184.4,1
2184.6,0
2184.8,3
2185,0
2185.2,0
2185.4,2
2185.6,1
2185.8,1
2186,3
2186.2,4
2186.4,6
2186.6,1
2186.8,3
2187,1
2187.2,0
2187.4,4
2187.6,1
2187.8,3
2188,2
2188.2,3
2188.4,0
2188.6,1
2188.8,2
2189,1
2189.2,1
2189.4,2
2189.6,3
2189.8,1
2190,0
2190.2,2
2190.4,5
2190.6,1
2190.8,1
2191,1
2191.2,1
2191.4,2
2191.6,2
2191.8,3
2192,1
2192.2,1
2192.4,3
2192.6,3
2192.8,0
2193,1
2193.2,0
2193.4,3
2193.6,3
2193.8,2
2194,1
2194.2,1
2194.4,3
2194.6,2
2194.8,1
2195,1
2195.2,3
2195.4,2
2195.6,2
2195.8,2
2196,1
2196.2,2
2196.4,1
2196.6,3
2196.8,2
2197,0
2197.2,3
2197.4,0
2197.6,3
2197.8,2
2198,2
2198.2,2
2198.4,1
2198.6,4
2198.8,2
2199,2
2199.2,5
2199.4,1
2199.6,5
2199.8,2
2200,2
2200.2,1
2200.4,3
2200.6,3
2200.8,2
2201,1
2201.2,3
2201.4,0
2201.6,1
2201.8,4
2202,1
2202.2,3
2202.4,2
2202.6,3
2202.8,3
2203,0
2203.2,3
2203.4,5
2203.6,3
2203.8,1
2204,2
2204.2,3
2204.4,2
2204.6,2
2204.8,2
2205,1
2205.2,2
2205.4,4
2205.6,4
2205.8,3
2206,2
2206.2,2
2206.4,0
2206.6,4
2206.8,0
2207,1
2207.2,2
2207.4,1
2207.6,4
2207.8,1
2208,2
2208.2,1
2208.4,0
2208.6,2
2208.8,2
2209,1
2209.2,3
2209.4,2
2209.6,2
2209.8,4
2210,5
2210.2,1
2210.4,0
2210.6,1
2210.8,3
2211,1
2211.2,0
2211.4,0
2211.6,6
2211.8,4
2212,2
2212.2,1
2212.4,1
2212.6,5
2212.8,6
2213,0
2213.2,2
2213.4,3
2213.6,7
2213.8,1
2214,3
2214.2,3
2214.4,0
2214.6,2
2214.8,1
2215,0
2215.2,4
2215.4,1
2215.6,1
2215.8,5
2216,2
2216.2,1
2216.4,0
2216.6,2
2216.8,0
2217,5
2217.2,0
2217.4,2
2217.6,2
2217.8,0
2218,1
2218.2,1
2218.4,0
2218.6,3
2218.8,2
2219,3
2219.2,1
2219.4,0
2219.6,3
2219.8,3
2220,1
2220.2,0
2220.4,2
2220.6,1
2220.8,3
2221,2
2221.2,0
2221.4,2
2221.6,0
2221.8,2
2222,2
2222.2,3
2222.4,3
2222.6,1
2222.8,0
2223,2
2223.2,2
2223.4,0
2223.6,2
2223.8,2
2224,1
2224.2,3
2224.4,4
2224.6,0
2224.8,0
2225,2
2225.2,3
2225.4,1
2225.6,0
2225.8,3
2226,3
2226.2,0
2226.4,2
2226.6,3
2226.8,3
2227,2
2227.2,3
2227.4,1
2227.6,3
2227.8,2
2228,2
2228.2,2
2228.4,2
2228.6,1
2228.8,4
2229,1
2229.2,1
2229.4,2
2229.6,1
2229.8,4
2230,0
2230.2,4
2230.4,4
2230.6,2
2230.8,3
2231,2
2231.2,1
2231.4,2
2231.6,1
2231.8,2
2232,3
2232.2,2
2232.4,2
2232.6,2
2232.8,5
2233,1
2233.2,4
2233.4,0
2233.6,4
2233.8,4
2234,3
2234.2,3
2234.4,0
2234.6,1
2234.8,2
2235,3
2235.2,3
2235.4,0
2235.6,0
2235.8,2
2236,4
2236.2,0
2236.4,2
2236.6,2
2236.8,4
2237,1
2237.2,1
2237.4,0
2237.6,2
2237.8,2
2238,1
2238.2,2
2238.4,2
2238.6,2
2238.8,3
2239,0
2239.2,2
2239.4,4
2239.6,2
2239.8,0
2240,2
2240.2,3
2240.4,2
2240.6,1
2240.8,0
2241,2
2241.2,0
2241.4,4
2241.6,0
2241.8,3
2242,0
2242.2,1
2242.4,1
2242.6,1
2242.8,2
2243,1
2243.2,1
2243.4,3
2243.6,1
2243.8,2
2244,1
2244.2,0
2244.4,4
2244.6,1
2244.8,1
2245,1
2245.2,4
2245.4,2
2245.6,4
2245.8,3
2246,3
2246.2,4
2246.4,1
2246.6,2
2246.8,3
2247,2
2247.2,1
2247.4,2
2247.6,3
2247.8,3
2248,1
2248.2,2
2248.4,4
2248.6,2
2248.8,3
2249,0
2249.2,0
2249.4,1
2249.6,2
2249.8,3
2250,2
2250.2,1
2250.4,3
2250.6,3
2250.8,1
2251,1
2251.2,4
2251.4,0
2251.6,2
2251.8,3
2252,1
2252.2,2
2252.4,2
2252.6,1
2252.8,2
2253,3
2253.2,2
2253.4,2
2253.6,1
2253.8,0
2254,6
2254.2,1
2254.4,4
2254.6,2
2254.8,3
2255,0
2255.2,1
2255.4,2
2255.6,2
2255.8,5
2256,3
2256.2,2
2256.4,2
2256.6,3
2256.8,6
2257,2
2257.2,3
2257.4,1
2257.6,2
2257.8,1
2258,2
2258.2,2
2258.4,1
2258.6,1
2258.8,1
2259,1
2259.2,2
2259.4,2
2259.6,1
2259.8,2
2260,2
2260.2,3
2260.4,0
2260.6,1
2260.8,3
2261,3
2261.2,3
2261.4,2
2261.6,0
2261.8,2
2262,4
2262.2,3
2262.4,1
2262.6,3
2262.8,2
2263,4
2263.2,0
2263.4,0
2263.6,3
2263.8,3
2264,2
2264.2,1
2264.4,3
2264.6,1
2264.8,0
2265,3
2265.2,3
2265.4,2
2265.6,2
2265.8,1
2266,1
2266.2,1
2266.4,1
2266.6,5
2266.8,1
2267,2
2267.2,2
2267.4,1
2267.6,1
2267.8,2
2268,2
2268.2,4
2268.4,3
2268.6,0
2268.8,1
2269,0
2269.2,3
2269.4,0
2269.6,3
2269.8,1
2270,1
2270.2,0
2270.4,2
2270.6,1
2270.8,0
2271,1
2271.2,0
2271.4,2
2271.6,2
2271.8,1
2272,1
2272.2,2
2272.4,3
2272.6,2
2272.8,2
2273,1
2273.2,1
2273.4,1
2273.6,2
2273.8,1
2274,1
2274.2,2
2274.4,3
2274.6,4
2274.8,2
2275,0
2275.2,3
2275.4,1
2275.6,2
2275.8,1
2276,3
2276.2,2
2276.4,4
2276.6,0
2276.8,2
2277,5
2277.2,0
2277.4,1
2277.6,0
2277.8,1
2278,4
2278.2,2
2278.4,2
2278.6,3
2278.8,3
2279,3
2279.2,2
2279.4,2
2279.6,2
2279.8,2
2280,2
2280.2,2
2280.4,0
2280.6,1
2280.8,0
2281,2
2281.2,1
2281.4,1
2281.6,2
2281.8,1
2282,1
2282.2,2
2282.4,0
2282.6,3
2282.8,1
2283,2
2283.2,2
2283.4,1
2283.6,0
2283.8,1
2284,2
2284.2,3
2284.4,2
2284.6,0
2284.8,3
2285,3
2285.2,4
2285.4,3
2285.6,1
2285.8,1
2286,0
2286.2,4
2286.4,4
2286.6,2
2286.8,3
2287,3
2287.2,2
2287.4,1
2287.6,1
2287.8,3
2288,2
2288.2,2
2288.4,3
2288.6,2
2288.8,2
2289,1
2289.2,0
2289.4,2
2289.6,0
2289.8,1
2290,1
2290.2,0
2290.4,4
2290.6,3
2290.8,0
2291,4
2291.2,1
2291.4,1
2291.6,3
2291.8,0
2292,0
2292.2,1
2292.4,3
2292.6,1
2292.8,4
2293,2
2293.2,1
2293.4,1
2293.6,2
2293.8,2
2294,5
2294.2,5
2294.4,0
2294.6,3
2294.8,4
2295,0
2295.2,1
2295.4,0
2295.6,3
2295.8,3
2296,2
2296.2,5
2296.4,1
2296.6,2
2296.8,4
2297,0
2297.2,8
2297.4,3
2297.6,2
2297.8,1
2298,2
2298.2,3
2298.4,1
2298.6,1
2298.8,1
2299,2
2299.2,1
2299.4,4
2299.6,2
2299.8,2
2300,3
2300.2,1
2300.4,1
2300.6,1
2300.8,1
2301,4
2301.2,1
2301.4,0
2301.6,1
2301.8,3
2302,2
2302.2,2
2302.4,0
2302.6,1
2302.8,3
2303,4
2303.2,0
2303.4,3
2303.6,1
2303.8,1
2304,1
2304.2,2
2304.4,0
2304.6,2
2304.8,3
2305,2
2305.2,4
2305.4,1
2305.6,2
2305.8,5
2306,3
2306.2,2
2306.4,1
2306.6,2
2306.8,3
2307,3
2307.2,1
2307.4,2
2307.6,2
2307.8,2
2308,2
2308.2,2
2308.4,0
2308.6,3
2308.8,2
2309,1
2309.2,1
2309.4,3
2309.6,1
2309.8,1
2310,1
2310.2,2
2310.4,3
2310.6,2
2310.8,4
2311,1
2311.2,2
2311.4,3
2311.6,3
2311.8,2
2312,2
2312.2,2
2312.4,0
2312.6,4
2312.8,3
2313,4
2313.2,2
2313.4,2
2313.6,1
2313.8,1
2314,2
2314.2,1
2314.4,0
2314.6,3
2314.8,3
2315,3
2315.2,2
2315.4,1
2315.6,0
2315.8,1
2316,1
2316.2,1
2316.4,3
2316.6,1
2316.8,1
2317,2
2317.2,2
2317.4,3
2317.6,0
2317.8,1
2318,2
2318.2,1
2318.4,2
2318.6,4
2318.8,1
2319,1
2319.2,3
2319.4,1
2319.6,4
2319.8,1
2320,0
2320.2,2
2320.4,5
2320.6,3
2320.8,1
2321,2
2321.2,1
2321.4,4
2321.6,0
2321.8,4
2322,4
2322.2,3
2322.4,2
2322.6,3
2322.8,4
2323,1
2323.2,5
2323.4,1
2323.6,4
2323.8,5
2324,1
2324.2,2
2324.4,1
2324.6,2
2324.8,1
2325,1
2325.2,1
2325.4,4
2325.6,0
2325.8,3
2326,2
2326.2,5
2326.4,1
2326.6,3
2326.8,2
2327,1
2327.2,3
2327.4,1
2327.6,2
2327.8,1
2328,3
2328.2,3
2328.4,3
2328.6,3
2328.8,1
2329,4
2329.2,2
2329.4,2
2329.6,4
2329.8,3
2330,3
2330.2,1
2330.4,3
2330.6,2
2330.8,0
2331,2
2331.2,2
2331.4,1
2331.6,2
2331.8,3
2332,3
2332.2,3
2332.4,1
2332.6,0
2332.8,4
2333,3
2333.2,5
2333.4,2
2333.6,5
2333.8,3
2334,1
2334.2,0
2334.4,1
2334.6,2
2334.8,2
2335,1
2335.2,0
2335.4,4
2335.6,2
2335.8,3
2336,3
2336.2,2
2336.4,0
2336.6,2
2336.8,0
2337,3
2337.2,4
2337.4,2
2337.6,0
2337.8,3
2338,2
2338.2,2
2338.4,4
2338.6,1
2338.8,4
2339,2
2339.2,2
2339.4,2
2339.6,1
2339.8,4
2340,2
2340.2,0
2340.4,2
2340.6,3
2340.8,3
2341,1
2341.2,3
2341.4,3
2341.6,0
2341.8,5
2342,3
2342.2,3
2342.4,2
2342.6,1
2342.8,0
2343,2
2343.2,2
2343.4,2
2343.6,1
2343.8,4
2344,4
2344.2,0
2344.4,2
2344.6,2
2344.8,4
2345,3
2345.2,1
2345.4,1
2345.6,2
2345.8,2
2346,3
2346.2,1
2346.4,4
2346.6,4
2346.8,4
2347,1
2347.2,2
2347.4,2
2347.6,1
2347.8,4
2348,3
2348.2,1
2348.4,0
2348.6,1
2348.8,0
2349,0
2349.2,1
2349.4,2
2349.6,3
2349.8,2
2350,4
2350.2,3
2350.4,1
2350.6,4
2350.8,2
2351,3
2351.2,1
2351.4,3
2351.6,5
2351.8,5
2352,1
2352.2,1
2352.4,1
2352.6,5
2352.8,2
2353,1
2353.2,0
2353.4,0
2353.6,0
2353.8,0
2354,1
2354.2,2
2354.4,6
2354.6,2
2354.8,1
2355,3
2355.2,1
2355.4,2
2355.6,2
2355.8,0
2356,0
2356.2,0
2356.4,3
2356.6,0
2356.8,0
2357,1
2357.2,1
2357.4,1
2357.6,1
2357.8,1
2358,2
2358.2,4
2358.4,2
2358.6,1
2358.8,3
2359,4
2359.2,3
2359.4,4
2359.6,4
2359.8,1
2360,1
2360.2,2
2360.4,4
2360.6,2
2360.8,0
2361,2
2361.2,3
2361.4,1
2361.6,3
2361.8,3
2362,1
2362.2,2
2362.4,3
2362.6,1
2362.8,3
2363,1
2363.2,1
2363.4,2
2363.6,1
2363.8,1
2364,2
2364.2,3
2364.4,2
2364.6,0
2364.8,2
2365,1
2365.2,3
2365.4,3
2365.6,4
2365.8,2
2366,1
2366.2,1
2366.4,2
2366.6,1
2366.8,1
2367,2
2367.2,2
2367.4,1
2367.6,3
2367.8,1
2368,1
2368.2,2
2368.4,0
2368.6,1
2368.8,1
2369,1
2369.2,3
2369.4,3
2369.6,3
2369.8,2
2370,0
2370.2,4
2370.4,2
2370.6,0
2370.8,0
2371,1
2371.2,4
2371.4,1
2371.6,1
2371.8,4
2372,4
2372.2,2
2372.4,4
2372.6,3
2372.8,0
2373,3
2373.2,4
2373.4,2
2373.6,5
2373.8,1
2374,4
2374.2,1
2374.4,0
2374.6,0
2374.8,3
2375,1
2375.2,0
2375.4,2
2375.6,3
2375.8,0
2376,3
2376.2,3
2376.4,2
2376.6,3
2376.8,2
2377,6
2377.2,0
2377.4,1
2377.6,3
2377.8,1
2378,1
2378.2,0
2378.4,3
2378.6,1
2378.8,3
2379,1
2379.2,1
2379.4,3
2379.6,2
2379.8,0
2380,0
2380.2,2
2380.4,4
2380.6,6
2380.8,1
2381,2
2381.2,2
2381.4,4
2381.6,2
2381.8,1
2382,1
2382.2,0
2382.4,5
2382.6,3
2382.8,1
2383,3
2383.2,1
2383.4,0
2383.6,2
